"114"," Anti-abortion activists say Trump will still need to win them over in 2024","Orr","CNN ”  Anti-abortion proponents who believe Donald Trump's crowning achievement was the overturning of Roe v. Wade say the newly declared 2024 contender will still have to earn their support in the upcoming Republican presidential primary “ and he may be off to a rocky start.  In his more-than-hour-long speech announcing his candidacy the former president omitted any mention of his anti-abortion credentials or his appointment of three of the conservative Supreme Court justices who ultimately abolished federal abortion protections.","2022-11-19","21:11:33","cnn.com"
"115"," Trump Is No Longer Enjoying Himself â€” And It Shows","John F. Harris","People have long predicted that Donald Trump would lose currency as a politician when he lost his capacity to outrage. It is true enough that like an overused narcotic the effect of did-he-really-go-there rhetoric and norm-shattering behavior wears off after a while. It is true also that Trump has been more innovative than many imagined possible in forever finding new lines to cross. Load Error There is another way that is less appreciated ” perhaps even by the candidate himself ” of how Trump and his movement will lose steam.","2022-11-18","00:45:00","msn.com"
"116"," Trump's Not Done with America. And America Just Might Not Be Done with Him.","Claire Hansen","A shift occurred last week among Republicans and conservative media following the letdown of the GOP's disappointing midterm election results a pivot both quick and startling: 'Donald Trump certainly is not the leader of the Republican Party' Daily Wire founder and podcaster Ben Shapiro said. The Wall Street Journal published an editorial calling the former president the 'Republican Party's Biggest Loser.' GOP lawmakers and thought leaders speculated openly over whether it was time that Trump was stripped of the mantle of the party.","2022-11-18","11:45:00","msn.com"
"117"," 'New generation' represents challenge and opportunity for Democrats: The Note","Rick Klein","The TAKE with Rick Klein Rabbit Competes With Videogame for Attention AP Top Stories November 18 A Tech Companies Were Thriving Now They're Laying Off Thousands. Here's Why. US and allies condemn North Korean missile launch Malaysia needs to ask itself if it should tolerate 'fanatical extremist' views: Anwar 'A Brazen Violation': Kamala Harris Condemns North Korea's Missile Test Republican Boebert's Tight House Race Likely Headed To Recount U.S. condemns latest North Korean missile launch Cat Obsessed With Garden Frogs Video shows two University of Idaho victims at food truck on night of killings Ukrainian Police Appear To Clear Rubble After Strikes In Zaporizhzhia Fake Spider Prank 'Criminal' for Barisan Nasional to hold elections during monsoon season: Fmr.","2022-11-18","12:30:00","msn.com"
"118"," Paul Ryan says the GOP will lose if Trump is the 2024 GOP presidential nominee: 'We stick with Trump","  ","Donald Trump ensured he was on the ballot Tuesday night as the self-described king of endorsements. But he apparently wasn't a kingmaker. So far Americans have dealt devastating blows to his brand by rejecting key candidates in closely-contested races. Rather than a so-called red wave results were still unclear on Wednesday. Republicans are likely to win control of the House but the Senate is still in play for both parties. Former reality TV star Mehmet Oz was one of Trump's picks who could have helped Republicans hang onto a Senate seat in Pennsylvania but he lost to Democrat John Fetterman.","2022-11-20","19:45:00","msn.com"
"119"," Trump investigation proves Garland running a Biden 'protection racket': Jarrett","Charles Creitz","Attorney General Merrick Garland is both a hypocrite and operator of a protection racket defending President Biden and his 52-year-old son Hunter legal analyst Gregg Jarrett claimed Friday. Friday Nightcap: A political whirlwind DOJ names special counsel in Trump probes Experts lay out Trump's possible crimes in Georgia election probe Lawrence: Trump will lose more sleep because of DOJ special prosecutor George Conway reacts to special counsel appointment Twitter employees receive ultimatum from CEO Elon Musk Joy Reid: Musk facilitated return of fascist trolls to 'fix' Twitter in name of 'free speech' Examining the future of social media amid Twitter's upheaval Legal expert: Mar-a-Lago docs possession is open and shut case that doesn't need special counsel Biden turns 80 as he weighs reelection bid Trump claims special counsel investigation will 'not be fair' Clyburn: ˜Foolishness' of GOP agenda will send them ˜deep in the minority' Rep.","2022-11-19","10:00:00","msn.com"
"120"," Chris Christie criticized Trump and said it's time to 'stop being afraid' of one person as speculation grows he could also run for president in 2024","  ","Former New Jersey Governor Chris Christie said Saturday it was time to stop being afraid of any one person in the GOP during a speech in which he also criticized former President Donald Trump. It is time to stop whispering Christie told an audience at the Republican Jewish Coalition leadership meeting in Las Vegas according to The Hill. It is time to stop being afraid of any one person. It is time to stand up for the principles and the beliefs that we have founded this party on and this country on.","2022-11-20","05:45:00","msn.com"
"121"," Biden's aides describe Trump as a defeated and vulnerable figure who could help the president secure a second term","jzitser@businessinsider.com","Donald Trump ensured he was on the ballot Tuesday night as the self-described king of endorsements. But he apparently wasn't a kingmaker. So far Americans have dealt devastating blows to his brand by rejecting key candidates in closely-contested races. Rather than a so-called red wave results were still unclear on Wednesday. Republicans are likely to win control of the House but the Senate is still in play for both parties. Former reality TV star Mehmet Oz was one of Trump's picks who could have helped Republicans hang onto a Senate seat in Pennsylvania but he lost to Democrat John Fetterman.","2022-11-19","10:45:00","msn.com"
"122"," Schiff contends Republican House majority will 'be chaos' with a 'very weak leader'","FILE","Rep. Adam Schiff D-Calif. the chair of the House Intelligence Committee on Sunday said he expects the incoming Republican majority will give in to its lowest common denominator members by pursuing decisions like removing him from his committee assignments. In an appearance on ABC's This Week Schiff was asked by co-anchor Jonathon Karl about GOP leader Kevin McCarthy's promise to kick Schiff off the intelligence committee to which Schiff responded that he thinks McCarthy will follow the lead of hardline lawmakers like Rep.","2022-11-20","18:00:00","msn.com"
"123"," Trump's White House blocked government websites aimed at helping Americans vote","Major difference between Trump","Donald Trump's White House blocked dozens of federal agencies from creating new government websites aimed at aiding homeless people fighting human trafficking and helping people vote according to records obtained by Insider through a Freedom of Information Act request. Load Error The requests for new websites came from agencies small and large at a time when Trump had grown openly hostile toward his own administration often deriding the federal government's executive branch as an out-of-control deep state conspiring to undermine him.","2022-11-20","17:00:00","msn.com"
"124"," Tom Petty's estate slams Kari Lake's 'failed' campaign over 'unauthorized' song use","' song use","In a scathing statement Tom Petty's estate on Thursday night threatened to sue Arizona Republican Kari Lake's failed campaign after it used Petty's song I Won't Back Down in a video this week days after Lake's opponent Katie Hobbs was projected to win the race for governor. Elizabeth Holmes Sentenced To 11 Years And 3 Months In Prison More from Jackie about the jury deliberations FTX's Bankruptcy: Three Things to Know Theranos Founder Elizabeth Holmes Sentenced to More Than 11 Years in Prison MTP NOW Nov.","2022-11-19","00:15:00","msn.com"
"125"," Democrat Adam Frisch concedes race against Lauren Boebert as it goes to recount","Jesse Bedayn","DENVER (AP) ” Democrat Adam Frisch conceded Friday in his tight U.S. House race against Republican Lauren Boebert that is likely headed to a recount but highlighted how his surprisingly strong showing revealed that Republican voters in the sprawling Colorado district are tiring of Boebert's brash style. The Associated Press has declared the election in Colorado's 3rd Congressional District too close to call. AP will await the results of a potential recount to call the race. With nearly all votes counted the incumbent Boebert leads Democrat Adam Frisch by 0.","2022-11-18","19:00:54","pbs.org"
"126"," GOP megadonor Mercer family has no plans to boost Trump's 2024 campaign as former president loses more allies","Brian Schwartz","GOP megadonors Robert and Rebekah Mercer have no current plans to help former President Donald Trump's 2024 campaign for the White House according to people familiar with the matter. Load Error The Mercers a father and daughter who were one of Trump's major benefactors during his first run for president in 2016 are distancing themselves from the ex-president's third White House bid and cutting back their overall campaign fundraising these people said. The people who spoke to CNBC did so on the condition of anonymity to talk about private conversations.","2022-11-18","17:45:00","msn.com"
"127"," Merrick Garland's challenge: ensuring DOJ's independence as special counsel takes up Trump inquiries","Kevin Johnson","From the start Merrick Garland's tenure as attorney general has been defined by dual missions: managing the largest U.S. criminal investigation following the deadly Capitol attack while restoring the independence of a Justice Department badly compromised by Donald Trump's White House. Load Error The two daunting tasks converged in sharp relief Friday when Garland appointed a special counsel longtime federal prosecutor Jack Smith to oversee multi-faceted criminal investigations that now imperil former president.","2022-11-20","05:30:00","msn.com"
"128"," Trump lashes out after special counsel appointed for probes","Justice Department","Attorney General Merrick Garland has appointed John L. Jack Smith as special counsel to oversee the entirety of the Justice Department's criminal investigation into the alleged unlawful retention of national defense information at former President Donald Trump's Mar-a-Lago estate as well as key aspects of its probe into the events of Jan 6. Biden turns 80 as he weighs reelection bid Trump claims special counsel investigation will 'not be fair' Clyburn: ˜Foolishness' of GOP agenda will send them ˜deep in the minority' Rep.","2022-11-19","04:00:00","msn.com"
"129"," Trump's growing GOP challengers revive fears of 2016 repeat","National Political Writer","LAS VEGAS (AP) ” Memories of the tumultuous 2016 Republican primary hung over the Las Vegas ballroom this weekend during the first major gathering of the party's potential contenders for the 2024 nomination. No fewer than 10 White House prospects stepped onto the stage to pitch their plans to fix the nation ” and their party. The details varied but within most speeches was an extraordinary sense of defiance rarely seen since former President Donald Trump seized control of the Republican Party six years ago.","2022-11-20","17:45:00","msn.com"
"130"," Attorney General names special counsel to oversee DOJ's Mar-a-Lago probe","FILE","Attorney General Merrick Garland has named a special counsel to oversee the entirety of the Justice Department's criminal investigation into the alleged unlawful retention of national defense information at former President Donald Trump's Mar-a-Lago estate as well as key aspects of its probe into the events of Jan 6 according to a senior DOJ official. Watch: Elizabeth Holmes Arrives at Court for Sentencing US determines Saudi Crown Prince immune in case brought by Khashoggi's fiancÃ©e Good News: Two families share a happy holiday after a kind cop's kidney donation Teen makes harrowing journey from Ukraine to Carnegie Hall Resignations roil Twitter as Elon Musk tries persuading some to stay: NYT Washington Bureau chief Susan Page reflects on Pelosi's career Michelle Obama says US 'wasn't ready' for her natural Black hair How Speaker Pelosi supported other Democrats as leader Fears abate after missile lands in Poland Kelly Rowland recalls performing at George W.","2022-11-18","19:30:00","msn.com"
"131"," Trump's Twitter account has been reinstated","  ","After Elon Musk reinstated Donald Trump's Twitter account on Saturday some of the former president's tweets from the day of the Capitol riot appeared to have been removed. A transcript of Trump's tweets on January 6 2021 compiled by the University of California Santa Barbara's American Presidency Project suggested several posts were missing after the @realDonaldTrump account was reactivated. Mike Pence didn't have the courage to do what should have been done to protect our Country and our Constitution giving States a chance to certify a corrected set of facts not the fraudulent or inaccurate ones which they were asked to previously certify Trump tweeted at 2:24 p.","2022-11-20","04:45:00","msn.com"
"132"," Within Hour","Kaitlin Lewis","More than 2 million Twitter users on Friday responded within the first hour to CEO Elon Musk's poll asking if he should reinstate former President Donald Trump's account. As of 9:25 p.m. with 22 hours left to respond 57.9 percent had answered Yes to the prompt. Trump has been suspended from Twitter since January 8 2021 two days after his supporters attacked the U.S. Capitol. The company released a statement explaining its reason for banning the former president after two particularly inflammatory tweets writing that the messages could be mobilized by different audiences including to incite violence.","2022-11-19","04:15:00","msn.com"
"133"," Democrat Gov. Polis Backs Ex-GOP Rep. Justin Amash to Be Next House Speaker","Related Articles","A former Republican member of Congress has an unlikely supporter when it comes to being the next speaker of the House of Representatives. On Friday Democratic Colorado Governor Jared Polis tweeted his support for Justin Amash who left the Republican Party in 2019 and is now affiliated with the Libertarian Party. Amash of Michigan was the first Republican to openly support impeaching then-President Donald Trump. Load Error Amash tweeted Friday that if he were named House speaker he would push for single-issue bills; let committees work through bills without interference; ensure rules are followed not regularly suspended/waived/ignored; allow amendments from the floor; give members adequate time to review bills; and ask for recorded votes.","2022-11-18","23:15:00","msn.com"
"134"," Democrat Adam Frisch concedes to Lauren Boebert in close Colorado House race","Sarah Elbeshbishi","Donald Trump-backed Republican Lauren Boebert will likely serve a second term in the House after her Democratic challenger Adam Frisch conceded to the incumbent Friday despite the race triggering Colorado's recount laws. Pence on Trump's Jan. 6 involvement: ˜I don't know if it is criminal to listen to bad advice from lawyers' Pence: ˜I was disappointed in Mark Meadows' performance as chief of staff' CNN legal analyst breaks down why he thinks Garland chose Smith Who is Jack Smith? Garland appoints ˜impartial and determined prosecutor' as special counsel Merrick Garland announces special counsel to oversee Trump investigations Nancy Pelosi 'smashed' the marble ceiling: Rep.","2022-11-18","22:15:00","msn.com"
"135"," What are special counsels and what do they do?","Eric Tucker","WASHINGTON (AP) ” The appointment of a special counsel to oversee the remainder of two significant investigations related to former President Donald Trump focuses fresh attention on the role such prosecutors have played in modern American history. WATCH: Attorney General names special prosecutor to oversee Trump investigations In this case Attorney General Merrick Garland has turned to Jack Smith a veteran war crimes prosecutor with a background in public corruption probes to lead investigations into the retention of classified documents at Trump's Florida estate Mar-a-Lago as well as key aspects of a separate probe involving the Jan.","2022-11-19","18:30:09","pbs.org"
"136"," â€˜Window-shopping' GOP elites weigh Trump â€“ and the alternatives â€“ at high-profile Vegas gathering","Fredreka Schouten","CNN ”  Former President Donald Trump is set to address the influential Republican Jewish Coalition on Saturday days after becoming the first declared GOP candidate of the 2024 presidential campaign.  But the chandeliered ballroom at the opulent Venetian resort hotel in Las Vegas will teem with his rivals “ including potential chief nemesis Florida Gov. Ron DeSantis “ as some of the party's most influential donors weigh alternatives to the divisive former president.  Trump still retains a 'following' within the party Mel Sembler a Florida real-estate developer and GOP donor who sits on the coalition's board told CNN this week.","2022-11-19","11:00:51","cnn.com"
"137"," U.S. lawmakers to foreign allies: Midterm results show our democracy is safe","Connor Oâ€™Brien","HALIFAX Nova Scotia ” A bipartisan group of U.S. lawmakers traveling abroad for the first time since the midterms cheered the broad repudiation of candidates who denied the outcome of the 2020 election arguing those results shore up American democracy and should reassure foreign allies. Amid concerns about the fragility of democracy both at home and abroad members of the congressional delegation at the annual Halifax International Security Forum ” in public and in private meetings with their foreign counterparts ” highlighted the resounding defeat of candidates in battleground states who backed Donald Trump's efforts to overturn the 2020 election.","2022-11-20","16:45:00","msn.com"
"138"," Republicans identify 42 Biden administration officials they want to testify","David Morgan","By David Morgan WASHINGTON (Reuters) - Republicans in the U.S. House of Representatives on Friday identified 42 employees from Democratic President Joe Biden's White House and administration who they expect to testify next year after their party takes control of the chamber. Load Error In Nov. 18 letters to White House Chief of Staff Ron Klain and other top administration officials 19 Republican members of the House Judiciary Committee said they need testimony on issues including border security school board threats and claims of bias within the FBI and Justice Department.","2022-11-18","21:15:00","msn.com"
"139"," 2024 GOP presidential hopefuls in no rush to jump in against Trump","Jonathan Allen","President Donald Trump is boxing his own shadow as he seeks the Republican presidential nomination ” and that's not likely to change anytime soon. There's little incentive for rivals to join him in the ring according to advisers to potential candidates and other Republican strategists. Load Error From the front row Florida Gov. Ron DeSantis is collecting support from prominent donors and beating Trump in some polls of key states. If he runs that announcement isn't expected to come until summer at the earliest ” probably after Florida's legislative session ends in June ” which will give him time to gauge his own chances.","2022-11-19","13:00:00","msn.com"
"140"," Marjorie Taylor Greene: Holman Rule Will Defund Garland's Special Counsel","Aila Slisco","GOP Representative Marjorie Taylor Greene of Georgia says that the newly announced special counsel investigations of former President Donald Trump will be defunded after Republicans seize control of the House. Attorney General Merrick Garland on Friday appointed veteran federal prosecutor Jack Smith as special counsel to spearhead criminal investigations of Trump regarding the classified documents found in his Mar-a-Lago home and his activities surrounding the January 6 attack on the U.S. Capitol.","2022-11-19","03:30:00","msn.com"
"141"," Alaska election results: Murkowski takes lead in tight ranked-choice general election","Chris Pandolfo","Alaska Republican Sen. Lisa Murkowski has taken the lead over Republican challenger Kelly Tshibaka in the ranked-choice Senate contest that won't be resolved until at least next week. Former Theranos CEO Elizabeth Holmes sentenced to more than 11 years in prison for fraud Watch: Kim Jong Un's Daughter Attends Missile Test State Media Reports Special counsel to take over DOJ's Jan. 6 and Mar-a-Lago investigations Inside the rare event of getting married at the White House He's picked the Rockefeller Center Christmas Tree for three decades.","2022-11-19","14:45:00","msn.com"
"142"," U.S. House Republicans make investigation of Biden a top priority","David Morgan","By David Morgan WASHINGTON (Reuters) - After winning control of the U.S. House of Representatives Republicans said on Thursday that investigating President Joe Biden and his family's business dealings will be their top oversight priority when they formally take power next year. Representative James Comer a Kentucky Republican who is expected to chair the House Oversight and Reform Committee told reporters that the panel will investigate bank reports and claims by anonymous whistleblowers that he said show connections between the president and the business activities of his 52-year-old businessman son Hunter Biden.","2022-11-18","11:30:00","msn.com"
"143"," It Was A Brutal Election Year for Self-Funding Candidates","Eric Fan","(Bloomberg) -- In an election where Republicans flipped the House and Democrats narrowly held onto the Senate the biggest losers in 2022 were self-funding candidates.  Of the eight congressional contenders who loaned or contributed $10 million or more to their campaigns this year only one heavy spender will be seated in January. Most Read from Bloomberg Democratic Representative David Trone of Maryland was the only top spender to win his race as he scored a narrow victory. Trone co-founder of Total Wine & More and the sole incumbent among the self-funders invested more than $12 million of his own money into the contest.","2022-11-19","11:30:00","msn.com"
"144"," Pence says former Trump White House chief of staff Mark Meadows 'did not serve the president well'","  ","Former Vice President Mike Pence on Sunday said he was disappointed in the tenure of former White House chief of staff Mark Meadows arguing that the ex-Trump aide did not serve the president well. During an interview on NBC's Meet the Press Pence made it clear that he was less than thrilled with Meadows' performance when the former North Carolina congressman served in the White House from March 2020 to January 2021. The president's got to rely on his senior team. What General John Kelly did when he became White House chief of staff and what frankly all the best White House chiefs of staff have done throughout history is make sure that the only people that get into the Oval Office are people that have the credibility to be there.","2022-11-20","20:45:00","msn.com"
"145"," Pro-Trump Oath Keepers sought 'violent overthrow' of government on Jan. 6","Lindsay Whitehurst","WASHINGTON (AP) ” For weeks leading up to Jan. 6 2021 Oath Keepers founder Stewart Rhodes and four associates discussed using violence to overturn the results of the 2020 election and when rioters started storming the Capitol they saw an opportunity to do it a federal prosecutor told jurors on Friday as the seditious conspiracy case wound toward a close. Assistant U.S. Attorney Kathryn Rakoczy said in her closing argument to jurors after nearly two months of testimony in the high-stakes case that Rhodes' own words show he was preparing to lead a rebellion to keep Democrat Joe Biden out of the White House.","2022-11-18","21:26:55","pbs.org"
"146"," Former GOP Rep. Francis Rooney says the 'world has moved beyond Trump'","  ","A former Republican member of Congress said the American people have moved beyond Trump though some of his former colleagues haven't picked up on that. Load Error The comments from former Rep. Francis Rooney of Florida come days after former President Donald Trump launched his 2024 bid for the presidency and received a muted response from the GOP. The world has moved beyond Trump but there are a certain number of very conservative Republicans who don't seem to have that figured out yet Rooney said on Meet the Press Now on NBC News on Friday.","2022-11-19","22:15:00","msn.com"
"147"," Murkowski takes the lead over conservative foe in Alaska Senate race","Ryan King","Sen. Lisa Murkowski (R-AK) has taken a slim lead over her Republican challenger Kelly Tshibaka boding well for her prospects of overcoming a conservative insurgency. The third-full-term senator holds a slight lead over over Tshibaka 43.3% to 42.68% with about 95% of the vote accounted for displaying considerable gains after the tabulation of absentee and early ballots. With no candidate appearing likely to clinch a majority outright the race appears likely to be determined by the counting of second-choice votes slated for Wednesday.","2022-11-19","16:15:00","msn.com"
"148"," Oath Keepers Jan. 6 sedition case moves to closing arguments","Associated Press","WASHINGTON (AP) ” Federal prosecutors are expected to make their final pitch to jurors Friday in the high-stakes seditious conspiracy case against Oath Keepers founder Stewart Rhodes and four associates charged in the Jan. 6 2021 attack on the U.S. Capitol. Closing arguments will begin in Washington federal court after the final pieces of evidence were presented in the trial alleging Rhodes and his band of antigovernment extremists plotted for weeks to interrupt the peaceful transfer of power from Republican Donald Trump to Democrat Joe Biden.","2022-11-18","06:15:00","msn.com"
"149"," Former Speaker Paul Ryan calls himself a 'Never-Again-Trumper'","FILE","Just days after Donald Trump announced his third bid for the White House former Speaker of the House Paul Ryan denounced the twice-impeached former president's political future calling himself a Never-Again-Trumper. Officials praise 'heroic' patrons who stopped gunman in Colorado Springs gay nightclub shooting Rep. Cicilline (D-RI): Colorado Springs Nightclub shooting 'really really disturbing' GOP strategist predicts Republican donors will 'coalesce' around DeSantis as Trump alternative Rep.","2022-11-20","17:30:00","msn.com"
"150"," New Trump special counsel launches investigation in Mueller's shadow","Kyle Cheney","As new Justice Department Special Counsel Jack Smith takes over a series of criminal investigations into former President Donald Trump he has one clear advantage: recent history. In many ways Smith is stepping into the shoes filled by former FBI Director Robert Mueller named in May 2017 to examine allegations of ties between Trump's 2016 presidential campaign and Russia. Load Error Smith lacks the public profile of Mueller who before taking the special counsel post had served as FBI director U.","2022-11-19","02:00:00","msn.com"
"151"," Biden White House wedding marks 19th in history","Evan Agostini/Invision/","Wedding bells will ring again at the White House this weekend but the White House is keeping quiet about the big affair. Hear Trump's response to Garland's Special Counsel appointment The coordinated efforts to reframe American history in schools Rep. Plaskett: Trump did 'god-awful illegal things' to destroy democracy Will DeSantis run in 2024? Politico reporter goes over some factors Former Pence Aide: 'He Might as Well Just Say ˜I'm Running'' in 2024 House Dem Whip Jim Clyburn optimistic about the new generation of Party Leaders Should Civil Rights Act also protect political beliefs? Smerconish: Impeachment should not be about preference Top law schools exit U.","2022-11-19","18:00:00","msn.com"
"152"," Pence says he was 'surprised' that Republicans didn't win more seats in the midterm elections","  ","Former Vice President Mike Pence during an interview that aired on Sunday said he was surprised and disappointed that Republicans didn't pick up more seats in the November midterm elections but said he felt confident in the abilities of the incoming House GOP leadership. Load Error During an interview on the CBS program Face the Nation Pence told host Margaret Brennan that while he wanted to see larger Republican margins in Congress a win is a win. I was surprised. I was disappointed at the outcome of the election in that regard although I was there the last time that we defeated Nancy Pelosi's majority and I'm looking forward to the day that Kevin McCarthy is elected Speaker of the United States House and leads the Republican majority he said.","2022-11-20","19:45:00","msn.com"
"153"," 'Happy birthday","USA TODAY","WASHINGTON “ Joe Biden marks a milestone on Sunday that no other president has achieved while in office: He turns 80. Full Panel: Republican House does not seem ˜disciplined' regarding federal investigations The rise of Halal meat Reagan dismisses age criticism during his '87 WH run Tapper asks Rep. Jeffries how Democrats will work with McCarthy Hear Kinzinger's prediction about McCarthy if he's elected House Speaker The long and short of microgreens Biden administration focused too much on vacci","2022-11-20","16:15:00","msn.com"
"154"," Republicans pitched an economic solution. Now they'll have to deliver.","Shannon Pettypiece","WASHINGTON ” Central to Republicans pitch to voters in the midterm elections was a pledge to tackle high inflation and bolster the economy but a GOP civil war is brewing over what policies could accomplish those goals. Having now secured some power ” Republicans will control the House NBC News projected on Wednesday ” the party will have an ownership stake in the economy. Load Error In a sign of how much Republicans are going to rely on the economy Former President Donald Trump in launching re-election campaign on Tuesday opted to skip his usual diatribes about the 2020 election and instead tried to make the economy central to his argument about why he should be returned to power.","2022-11-19","12:45:00","msn.com"
"155"," Nancy Pelosi to Step Down as Democratic Party Leader in House","Natalie Andrews","WASHINGTON”House Speaker Nancy Pelosi (D. Calif.) said she wouldn't seek to remain Democratic leader after her party lost control of the House in the midterms but would continue to serve in Congress. 'I will not seek re-election to Democratic leadership in the next Congress' she said on the House floor in a speech that recounted her career. 'For me the hour's come for a new generation to lead the Democratic caucus that I so deeply respect.' The first woman to serve as speaker received a lengthy standing ovation from Democrats and Republicans and was embraced by lawmakers after the speech.","2022-11-18","00:30:00","msn.com"
"156"," Netanyahu to address major Jewish Republican conference","Eugene Scott","Former Israeli prime minister Benjamin Netanyahu's speech at the Republican Jewish Coalition's conference Saturday amounts to a display of support for one American political party ahead of a presidential election that is rare for a foreign ally.Netanyahu who is set to return to power as leader of the United States' strongest ally in the Middle East has worked with Democratic presidents in the past. But his close relationship with Donald Trump ” who launched another White House bid earlier this week ” has now manifested in a degree of partisanship that could make working with President Biden challenging if Netanyahu becomes prime minister again as is expected at the end of Israel's legislative session.","2022-11-18","16:56:24","washingtonpost.com"
"157"," Republicans learned nothing from the midterms: The impeachment of Philly's prosecutor proves it","Amanda Marcotte","Provided by Salon  Larry Krasner Philadelphia District Attorney Larry Krasner speaks to reporters on Independence Mall about his office's Election Task Force and Election Day security in Philadelphia Pennsylvania on November 7 2022. RYAN COLLERD/AFP via Getty Images Load Error As the Republican Party takes on its unexpectedly slim majority in the House of Representatives for next year one question lingers: Did they learn a damn thing from the midterm elections? Yes they won the House by a handful of seats but overall the election was a massive disappointment for Republicans who had swaggered into the midterms expecting a sweep of both houses of Congress but a whole bunch of state and local races across the nation.","2022-11-18","11:30:00","msn.com"
"158"," Can Republicans make Congress great again?","Stephen Moore","There's no sugarcoating the disappointing results of the midterm elections. Even with one of the worst-performing presidents in modern times Joe Biden and even with 2 out of 3 voters saying the country is headed in the wrong direction Republicans couldn't make the sale to independent voters. But the overall dismal number of House seats captured by Republicans wasn't as bad as the overall national vote count. Out of roughly 100 million ballots cast for House races the Republicans won 51% and the Democrats won 47%.","2022-11-18","05:15:00","msn.com"
"159"," Democrat Frisch concedes to MAGA Republican Boebert in tight race for Colorado House seat","Brian Schwartz","Democratic candidate Adam Frisch announced Friday that he conceded the race for one of Colorado's congressional seats to incumbent Republican Rep. Lauren Boebert giving the GOP another vote in the U.S. House. Load Error Boebert's win which hasn't been called by NBC yet is by the narrowest of margins. She leads Frisch by just over 500 votes or 0.2 percentage points with 99% of the vote in as of Friday. Boebert confirmed his concession in a tweet saying she looked forward to moving on from the election.","2022-11-18","20:15:00","msn.com"
"160"," House GOP pushes forward with Hunter Biden probe despite thin majority","Colleen Long","WASHINGTON (AP) ” Even with their threadbare House majority Republicans doubled down this week on using their new power next year to investigate the Biden administration and in particular the president's son. READ MORE: Hunter Biden is a prime target of investigation if Republicans win Congress But the midterm results have emboldened a White House that has long prepared for this moment. Republicans secured much smaller margins than anticipated and aides to President Joe Biden and other Democrats believe voters punished the GOP for its reliance on conspiracy theories and Donald Trump-fueled lies over the 2020 election.","2022-11-19","22:15:39","pbs.org"
"161"," In Pelosi","Associated Press","PHILADELPHIA (AP) ” As they watched House Speaker Nancy Pelosi step forward to wrangle an unruly Congress over the years or stare down a bombastic president many women across the country saw a version of the calm confident leader they hoped to be themselves. Pelosi in rooms full of powerful men was tenacious tactical tough. All while being a devoted mother and grandmother at home. And rarely finding the need to raise her voice. 'The image of her coming out in the red coat was just always amusing to me because it just kind of personified how badass she is' said Gina Lind 61 of Phoenix a marketing director for an airline.","2022-11-19","06:00:00","msn.com"
"162"," House GOP pushes Hunter Biden probe despite thin majority","Associated Press","WASHINGTON (AP) ” Even with their threadbare House majority Republicans doubled down this week on using their new power next year to investigate the Biden administration and in particular the president's son. But the midterm results have emboldened a White House that has long prepared for this moment. Republicans secured much smaller margins than anticipated and aides to President Joe Biden and other Democrats believe voters punished the GOP for its reliance on conspiracy theories and Donald Trump-fueled lies over the 2020 election.","2022-11-19","05:45:00","msn.com"
"163"," Anthony D'Esposito leads House GOP sweep on Long Island","Cami Mondeaux","New York's deep-blue hue turned a bit paler in the 2022 midterm elections as Rep.-elect Anthony D'Esposito can attest. He's among three new House Republicans who will take office when the 118th Congress opens on Jan. 3 joining Reps.-elect Nick LaLota and George Santos in reclaiming territory at New York's far-eastern realm that was once strongly GOP but has become politically competitive in recent decades. Along with Rep. Andrew Garbarino who on Nov. 8 cruised to a second two-year House term the Long Island Republican House pickups are particularly striking since New York is ordinarily a strongly Democratic state.","2022-11-18","07:00:00","msn.com"
"164"," How President Biden helped Democrats avert a midterm disaster","Alexander Nazaryan","WASHINGTON ” As the midterm elections approached a 'red wave' of Republican victories appeared to be building on the horizon potentially handing the party both chambers of Congress and key governorships in states like Arizona and New York. Load Error At least that's what the headlines promised. '˜A Category 2 or 3 Hurricane Headed Democrats' Way'' warned New York magazine basing its prediction on the analysis of a respected pollster Dave Wasserman of the Cook Political Report. 'Red tsunami watch' Axios declared on Oct.","2022-11-19","01:15:00","msn.com"
"165"," Pelosi will go down in history as the first female House Speaker. But that's only the beginning of her legacy.","James Pindell","Gender is central to the narrative of House Speaker Nancy Pelosi who announced on Thursday that she will step down from her leadership role and serve only as a member of Congress. Load Error Pelosi not only became the first woman to serve in a major leadership role in the House she became the first woman House Speaker in US history in 2007. She is a feminist icon. She is quite literally already in the National Women's Hall of Fame. Many tributes to Pelosi note these milestones and there's no doubt that when her eventual obituary is written her historical achievements will be in the first line.","2022-11-18","04:15:00","msn.com"
"166"," Column: Is Joe Biden fatally stubborn â€” or virtuously tenacious?","Doyle McManus","Today is Joe Biden's 80th birthday. Our first octogenarian president is two years older than Ronald Reagan was when his presidency ended in 1989. Biden is still fit and energetic but he's also showing his age. His hair is thinner his gait stiffer his speech a little more garbled than when he arrived in the White House almost two years ago. Load Error One thing hasn't changed: He's famously stubborn. And now that he's 80 it's probably fair to describe him as a stubborn old man. Ask anyone who's worked for Biden and you'll hear a version of the same description: He listens to dissenting voices but once he's made up his mind he's almost unshakable.","2022-11-20","14:00:00","msn.com"
